year,songtitle,artistname,songID,artistID,timesignature,timesignature_confidence,loudness,tempo,tempo_confidence,key,key_confidence,energy,pitch,timbre_0_min,timbre_0_max,timbre_1_min,timbre_1_max,timbre_2_min,timbre_2_max,timbre_3_min,timbre_3_max,timbre_4_min,timbre_4_max,timbre_5_min,timbre_5_max,timbre_6_min,timbre_6_max,timbre_7_min,timbre_7_max,timbre_8_min,timbre_8_max,timbre_9_min,timbre_9_max,timbre_10_min,timbre_10_max,timbre_11_min,timbre_11_max,Top10
2005,Where'd You Go,Fort Minor,SOPMKJW1373836E6B2,ARHU9211187B9B7E0E,4,0.974,-18.174,90.008,0.585,1,0.0,0.341042929,0.006,2.132,40.925,-200.037,148.616,-99.164,124.456,-172.72799999999995,197.957,-72.03699999999998,154.543,-143.88299999999995,103.501,-69.994,54.73,-152.313,133.24200000000002,-75.40899999999998,62.958,-79.899,55.95,-47.63399999999999,69.734,-48.287,58.792,1
2001,Wonder,Embrace,SOXGAUV12A6310F225,AR559CG1187FB4903D,4,0.989,-8.026,135.684,0.233,11,0.6859999999999999,0.5126044829999999,0.009000000000000001,0.39,55.38399999999999,-198.314,167.852,-107.994,97.318,-134.054,80.188,-46.258,89.09700000000002,-74.282,71.825,-82.18799999999997,39.28,-91.077,133.157,-42.041,39.06,-50.645,60.326,-66.258,30.439,-48.588,31.878,0
1998,Daydreamin ,Tatyana Ali,SOFCIZW1377154D443,ARSUXAR1187B99658C,4,1.0,-9.278,96.75,1.0,1,0.35100000000000003,0.5332790070000001,0.006,0.001,56.221,-115.422,216.512,-147.179,103.81,-251.71,223.254,-48.463,147.607,-109.033,206.682,-123.209,85.735,-134.66,132.93,-110.768,68.53699999999999,-65.02600000000001,91.162,-110.965,120.991,-64.00399999999999,62.264,1
2005,I'm Sprung,T-Pain,SOEBOSX13ADC060CF4,ARFO97B1187B9B67EF,4,1.0,-16.502,100.068,0.8240000000000001,0,0.581,0.295956671,0.002,5.672999999999999,46.197,-169.382,191.935,-151.306,116.718,-218.882,286.904,-90.227,133.102,-176.268,131.58700000000002,-117.372,82.35600000000002,-98.718,100.568,-81.495,61.174,-74.086,57.567,-87.985,59.039,-72.898,64.721,1
2009,Poker Face,Lady GaGa,SOVBATY13A18D33BF2,ARX6TAQ11C8A415850,4,1.0,-16.188,122.678,0.82,1,0.259,0.5300954410000001,0.013,19.223,48.163,-108.514,163.694,-111.737,154.179,-177.743,123.045,-49.732,91.011,-78.27,186.939,-68.146,65.572,-75.937,113.758,-40.162,54.801,-65.251,80.158,-88.818,45.065,-58.801,44.708,1
2003,She Kissed Me (It Felt Like a Hit),Spiritualized,SOCMEUU1377560F068,ARDRJSP126E2B3BEF8,4,1.0,-5.5760000000000005,80.19800000000002,0.7,4,0.011,0.9397136,0.006999999999999999,0.0,56.75100000000001,-114.629,171.13,-48.438,150.056,-74.095,243.154,-47.288,79.49,-92.774,15.689,-58.362,33.598,-60.968,84.79299999999998,-35.491,31.253,-32.329,29.794,-149.268,19.614,-54.258,31.535,0
2004,Tres Palabras,Brad Mehldau,SONDRQH13C844A31D8,ARMZ4K51187B9A09C6,4,0.986,-19.715,87.626,0.948,9,0.336,0.191745696,0.002,0.298,47.427,-247.143,164.703,-177.951,146.047,-139.34,145.02200000000005,-41.111,126.939,-99.299,134.89700000000002,-64.003,126.097,-100.651,79.491,-66.734,65.316,-68.595,101.296,-72.473,45.915,-52.002,72.304,0
1991,All This Time,Sting,SOTAVMC1373294C601,ARUN2OO1187B9A7BF3,1,0.0,-16.527,126.944,0.8370000000000001,2,0.65,0.332418968,0.005,2.128,44.913,-157.36,134.586,-110.639,107.598,-178.15200000000004,98.851,-79.168,79.437,-73.598,158.018,-60.785,79.15,-75.391,95.063,-60.46,67.468,-53.538,62.922,-76.57600000000002,56.709,-65.62100000000001,54.56,1
2010,Whenever,The Black Eyed Peas,SOGVJAK12CE5F35E92,ARTDQRC1187FB4EFD4,4,0.7909999999999999,-7.982,129.925,0.314,4,0.584,0.473089379,0.01,24.729,55.331,-103.692,226.43,-50.01300000000001,131.054,-304.583,94.714,-62.145,113.483,-107.361,185.605,-73.866,87.78299999999999,-81.46600000000002,86.275,-60.712,39.671,-37.271,71.697,-67.207,28.249,-52.17,55.024,0
2010,Young Forever,Jay-Z + Mr. Hudson,SOWIARE13A94BE32A5,ARJPIFW13B11B835B3,4,0.841,-13.86,72.348,0.292,9,0.698,0.456315998,0.005,8.099,48.62,-137.71,200.204,-101.514,189.216,-142.995,125.44,-59.853,101.023,-84.743,99.109,-66.663,76.506,-92.493,107.557,-62.809,54.33600000000001,-65.655,102.73,-73.457,48.407,-62.82,49.839,1
1991,Street Of Dreams,Nia Peeples,SOKFCNH12A8C133F19,ARZBK111187B98A1D6,4,1.0,-10.757,110.519,1.0,7,0.8009999999999999,0.63914745,0.009000000000000001,0.204,52.81800000000001,-4.226,277.329,-157.858,179.38,-188.605,191.955,-67.692,134.091,-133.217,139.859,-99.56,65.804,-86.10700000000001,106.875,-68.744,45.669,-46.48,70.389,-96.675,72.859,-60.13,51.594,1
2004,Caught Up,Usher,SOHFQWY1373FF19221,ARPDVPJ1187B9ADBE9,4,1.0,-6.7029999999999985,113.237,0.884,10,0.442,0.820380975,0.003,31.269,55.36,-87.193,267.235,-134.911,209.612,-219.208,208.307,-90.094,112.521,-127.988,169.731,-101.552,101.873,-74.375,140.134,-64.132,67.707,-62.15600000000001,91.226,-80.083,84.43,-66.492,55.9,1
1999,...Baby One More Time,Britney Spears,SOGEKUX13667CE9BCC,AR03BDP1187FB5B324,4,1.0,-5.095,92.955,1.0,0,0.319,0.732386984,0.028,0.0,58.621,-165.268,268.863,-169.899,140.599,-198.791,344.776,-46.966,125.423,-113.281,254.558,-81.404,81.612,-84.516,127.214,-65.508,59.802,-70.797,77.895,-172.25099999999995,85.531,-55.065,47.044,1
2007,Sink the Seine,Of Montreal,SOJNIJU1313439D298,ARYMCJZ1187FB513DA,4,1.0,-6.395,99.909,0.528,2,0.406,0.838164417,0.004,29.621,57.274,-131.887,78.773,-9.593,101.817,-95.495,72.935,-39.984,89.23700000000002,-63.677,16.105,-98.99,47.871,-48.357,45.201,-27.517,43.486,-39.045,31.749,-39.278,29.475,-32.094,38.134,0
2004,Celebrity Sanctum,Dogs Die in Hot Cars,SOKPROE1373ECB3C43,ARA57JD1187FB3BAB6,4,0.426,-7.776,125.018,0.701,2,0.769,0.7175754529999999,0.005,0.0,55.49100000000001,-242.077,171.13,-127.121,115.531,-146.22,104.883,-83.792,96.806,-95.02,255.892,-93.954,68.684,-74.298,122.616,-74.604,51.059,-60.834,56.55,-59.861,40.913,-42.20399999999999,57.205,0
1991,3 A.M. Eternal,The KLF,SOHKFNJ13ADE7598EE,ARAKRUA1187B9B0634,4,0.978,-8.753,119.311,0.762,10,0.191,0.950176323,0.009000000000000001,22.765,52.963,2.357,275.612,-112.251,208.489,-133.577,154.00799999999995,-106.749,124.101,-117.764,120.669,-75.533,82.836,-88.1,58.225,-50.808,56.87300000000001,-41.221,59.802,-72.266,42.604,-63.394,57.427,1
1991,Sensitivity,Ralph Tresvant,SOAXLSZ13C9300853B,ARDD4NI1187B9AD333,4,1.0,-5.8889999999999985,97.007,1.0,1,0.556,0.909973267,0.011,0.0,56.57899999999999,-95.672,227.895,-164.864,59.548,-174.56799999999996,153.865,-49.182,141.35299999999995,-115.591,78.54899999999998,-94.531,57.544,-79.947,129.395,-71.995,44.458,-55.277,53.968,-72.059,42.26600000000001,-60.107,42.525,1
2005,Crashing Down,Blockhead,SOAZTNF12A67ADF794,ARARH0C1187B99E149,4,1.0,-10.492,79.998,0.509,0,0.8540000000000001,0.475706356,0.0,0.0,50.594,-206.19,171.13,-167.997,152.38299999999995,-249.331,218.385,-87.023,99.936,-118.727,143.061,-49.18,115.294,-73.51899999999998,121.207,-60.33600000000001,54.907,-89.257,67.168,-78.294,65.419,-53.195,75.28399999999998,0
2002,Just A Friend 2002,Mario,SOFSNFN137424C3A23,AR9BS5O1187FB5432D,4,1.0,-7.026,95.01,0.633,2,0.468,0.624235949,0.002,0.0,56.005,-123.843,329.93300000000005,-200.566,239.187,-255.269,214.403,-79.22399999999998,142.161,-123.195,236.842,-133.82,65.541,-136.52200000000002,132.253,-80.58800000000002,47.914,-62.78100000000001,121.75,-106.195,75.425,-60.853,59.84,1
2006,Buttons,The Pussycat Dolls,SOBGWKM137400E821D,AR0DVRJ1187B98CBF5,4,1.0,-7.167000000000002,106.427,0.778,1,0.552,0.767859909,0.008,31.597,54.4,-120.079,155.44299999999996,-151.003,151.724,-364.516,164.017,-76.99600000000002,108.646,-95.084,241.884,-102.938,105.17,-106.186,129.094,-51.407,73.458,-52.833,85.929,-88.415,29.238000000000003,-62.63399999999999,53.27,1
2006,Daddy Yankee,Various Artists,SOIYMPF13C1A2838DE,ARAGWS81187FB3F768,4,1.0,-6.053,99.185,0.921,1,0.211,0.8675790959999999,0.002,0.222,54.505,-49.701,173.828,-214.375,192.063,-112.182,255.76,-67.405,128.517,-111.964,158.04,-104.49,102.102,-90.624,76.20100000000002,-75.494,49.86,-54.092,87.735,-91.715,60.297,-58.91,40.84,0
2009,D-I-E 4 Y-O-U (RAC Mix),Family Force 5,SOCHZDQ13730A2EDE2,ARC3OEV1187FB3C993,4,0.981,-3.219,137.99200000000002,0.892,9,0.556,0.968719902,0.005,0.0,57.511,-137.792,229.875,-129.075,158.095,-132.428,146.274,-66.547,124.48,-131.289,277.806,-95.681,87.887,-78.24600000000002,72.039,-55.424,51.743,-63.635,106.142,-116.444,54.81,-65.358,47.69600000000001,0
1990,Suzi (Wants Her All Day What?),Extreme,SOCXJAN1315CD496BE,AR5J8XN1187B9B712E,4,1.0,-8.911,119.566,0.8340000000000001,11,0.292,0.910117136,0.016,0.4370000000000001,54.065,2.446,302.689,-109.547,206.172,-117.839,314.793,-74.708,127.468,-111.003,125.981,-84.046,74.57600000000002,-43.392,95.919,-64.903,55.664,-51.799,49.722,-101.145,40.913,-59.727,55.667,0
2010,Find Your Love,Drake,SOJSITU13A9DF07483,ARODZUF11F4C841E1F,4,1.0,-18.975,98.878,0.8420000000000001,6,0.665,0.344353885,0.009000000000000001,11.907,44.57899999999999,-103.705,196.22,-159.121,98.662,-100.648,270.264,-46.026,133.721,-91.092,90.917,-84.225,72.589,-87.97399999999998,89.713,-64.631,53.243,-59.44,64.834,-82.02600000000002,80.115,-76.682,42.646,1
2008,Forget About the Rain,Trapt,SOEZJWW129F0833B0B,AR2TFDC1187FB45779,4,1.0,-4.657,95.903,0.951,11,0.7340000000000001,0.890869045,0.006,14.109000000000002,58.485,-234.313,165.06099999999995,-131.322,101.541,-114.881,416.404,-45.809,115.943,-109.659,133.888,-81.462,87.764,-58.236,128.81799999999998,-68.82,67.88,-71.734,140.398,-81.994,59.707,-44.769,61.88399999999999,0
1994,De Mysteriis Dom Sathanas,Mayhem,SOBCSXN12AB01850D9,AR0FC641187B9B1DE9,4,0.79,-7.14,90.181,0.7909999999999999,9,0.076,0.740769034,0.058,0.0,54.82100000000001,49.152,209.215,-146.127,104.16,-55.632,363.36,-65.445,57.49100000000001,-58.332,145.868,-86.806,14.833,-33.222,92.856,-36.82,30.827,-51.021,44.822,-115.15,92.294,-46.774,21.484,0
2009,Don't Hold Your Breath,Athlete,SOOEDWA12AB017FC13,ARDW3YJ1187FB4CCE5,4,1.0,-6.792999999999998,81.859,0.821,9,0.218,0.654609132,0.012,0.0,57.389,-103.691,227.209,-155.016,174.75799999999995,-386.464,185.756,-69.7,103.106,-75.267,184.30900000000003,-62.755,45.283,-61.878,89.443,-70.718,50.515,-54.98,80.278,-70.317,54.084,-43.651,43.261,0
2002,Oh Yeah,Ash,SOPGSEA12AB0181A2E,ARM66431187FB4CD0B,4,0.953,-5.272,89.571,0.742,9,0.8690000000000001,0.713668795,0.003,0.002,57.386,-44.357,171.101,-95.794,151.123,-235.838,337.7519999999999,-60.631,69.734,-84.77600000000002,97.9,-61.20399999999999,66.751,-74.592,127.841,-42.476000000000006,45.327,-48.539,43.261,-87.016,23.256,-31.595,49.817,0
2008,Closer,Ne-Yo,SOPWXGY13733300351,ARAWOLW1187FB3AB70,4,0.564,-6.31,158.406,0.2,4,0.629,0.716360268,0.004,0.0,55.643,-179.06400000000005,216.407,-113.62,118.499,-126.564,324.918,-102.576,98.699,-194.91,115.761,-77.148,122.367,-74.411,138.451,-76.667,85.72,-79.278,68.416,-69.94,82.70299999999997,-46.045,72.051,1
1995,She's Out of My Life,Michael Jackson,SOGYSDR12A8AE488B9,ARXPPEY1187FB51DF4,3,0.75,-16.387999999999998,93.456,0.07400000000000001,4,0.6679999999999999,0.104622308,0.003,0.0,54.35,-266.587,183.201,-142.63299999999995,159.845,-169.188,131.94799999999998,-26.354,162.972,-76.002,69.702,-99.612,90.083,-84.625,91.88,-66.735,60.82899999999999,-64.119,47.775,-60.357,52.85,-48.775,41.972,0
1992,Rockin Stroll,The Lemonheads,SOBHVJR131343A58C0,AR3EPSZ1187B997170,4,0.892,-11.342,114.309,0.153,2,0.728,0.396055575,0.012,0.0,52.825,-83.319,171.13,-71.492,89.675,-97.591,104.841,-92.367,57.49100000000001,-64.212,106.44,-87.648,50.20399999999999,-79.57600000000002,65.67,-53.70399999999999,28.496,-47.646,54.262,-56.727,58.435,-36.406,52.639,0
2007,Wildin',Bone Thugs-n-Harmony,SONNXVX12AF72A9E3C,ARUZRFN1187B98AC05,4,0.997,-7.374,95.022,0.8140000000000001,9,0.575,0.663848954,0.003,0.006,54.13800000000001,-122.185,171.218,-121.423,96.274,-111.272,377.999,-88.346,94.853,-233.215,190.866,-76.539,82.33,-66.168,97.842,-88.845,44.894,-62.86600000000001,72.001,-79.962,76.801,-61.522,26.804,0
1995,About You,Teenage Fanclub,SOEIPZC12A8AE48DEF,ARHPPJK1187B9AC897,4,0.968,-5.627999999999999,111.873,0.8759999999999999,9,0.6920000000000001,0.947174276,0.053,0.0,57.058,-33.214,172.706,-49.87600000000001,157.495,-417.9380000000001,133.153,-40.291,76.765,-64.74,56.135,-76.734,82.648,-93.638,51.179,-48.798,18.472,-29.792,68.721,-119.695,27.655,-45.459,37.642,0
2010,Say You're Sorry,Sara Bareilles,SOAOKAJ1315CD456C0,ARQ32IT1187FB589D3,4,1.0,-4.5680000000000005,85.075,0.955,1,0.332,0.722577177,0.01,0.003,57.545,-94.693,264.814,-181.563,171.828,-211.672,394.572,-58.699,124.181,-242.719,335.52,-117.079,88.333,-120.677,117.938,-68.87100000000001,51.892,-95.532,92.334,-89.319,53.128,-59.21,52.176,0
2003,Rain On Me,Ashanti,SOCGXYJ12AAF3B400D,ARDAF601187FB4CD05,4,1.0,-4.723,83.499,0.752,11,0.556,0.759846282,0.005,0.0,58.069,-132.795,224.572,-189.833,167.509,-194.177,144.514,-60.899,171.303,-101.455,126.659,-88.116,71.63600000000002,-98.872,96.412,-72.756,56.732,-60.949,67.61399999999999,-88.348,46.672,-52.56100000000001,62.11,1
1998,Crush,Jennifer Paige,SOESZMF1311AFE6422,AR432XY1187FB52D03,4,1.0,-6.399,114.973,0.951,1,0.101,0.6840534359999999,0.005,0.0,56.457,-88.20299999999997,171.13,-111.856,128.954,-107.751,107.508,-51.155,120.12,-116.01,93.108,-64.675,86.26299999999998,-103.263,88.021,-67.21,92.741,-58.575,75.01,-73.008,69.962,-59.023,38.141,1
2007,Johnny Cash,Jason Aldean,SOGNTUF135BB8E1665,ARH6BN71187B990C51,4,1.0,-4.559,112.089,1.0,8,0.635,0.8760786079999999,0.013,0.014,57.375,-88.405,175.672,-146.724,141.531,-227.306,270.936,-61.437,95.683,-112.321,140.15200000000002,-62.835,72.34,-67.721,145.44799999999995,-54.148,61.777,-77.846,61.673,-92.212,69.27600000000001,-66.36,47.40600000000001,0
1998,Daydreamin',Tatyana Ali,SOFCIZW1377154D443,ARSUXAR1187B99658C,4,1.0,-9.278,96.75,1.0,1,0.35100000000000003,0.5332790070000001,0.006,0.001,56.221,-115.422,216.512,-147.179,103.81,-251.71,223.254,-48.463,147.607,-109.033,206.682,-123.209,85.735,-134.66,132.93,-110.768,68.53699999999999,-65.02600000000001,91.162,-110.965,120.991,-64.00399999999999,62.264,1
1990,Hold On,En Vogue,SOYOGAJ13ADC017FBE,AR5GRYQ1187B9B32D5,4,1.0,-4.698,96.963,1.0,10,0.07400000000000001,0.7180856379999999,0.003,2.632,56.664,-26.828000000000007,234.813,-268.103,151.964,-175.19799999999995,139.02,-53.326,149.461,-114.954,99.395,-105.628,99.383,-89.742,96.738,-79.953,45.49800000000001,-55.74800000000001,71.922,-94.821,107.282,-63.386,66.95,1
1991,Ripe,Babes in Toyland,SORPQID12AB017F654,AR4SBWX1187FB4D6BE,4,1.0,-11.435,73.608,0.502,6,0.423,0.97799969,0.038,0.0,51.654,48.683,219.828,-128.509,124.104,-75.142,383.145,-54.835,66.97,-74.218,29.316,-69.19800000000001,80.475,-27.694000000000006,95.96,-50.012,32.128,-63.731,36.091,-34.407,41.517,-64.248,57.948,0
1996,The Greatest Word,Jennifer Love Hewitt,SOIKONG12A8C13C81F,ARJYDIT1187B9B2766,4,0.947,-6.316,99.106,0.823,11,0.11,0.801053225,0.01,0.471,56.397,-158.245,165.75,-150.458,100.591,-382.733,267.35900000000004,-41.981,116.106,-106.164,239.695,-84.391,105.028,-97.459,102.381,-61.404,51.735,-66.376,70.968,-69.111,87.891,-52.015,60.355,0
2002,All I Need,Aaliyah,SOMDJKF131343908B9,ARDNYW01187FB4D0FB,4,1.0,-7.068,93.888,0.584,1,0.451,0.564044445,0.002,0.0,54.683,-108.398,191.5,-174.588,91.801,-169.635,209.748,-34.907,115.872,-115.902,123.947,-106.214,55.139,-96.923,114.286,-81.131,43.243,-46.143,77.889,-98.356,70.456,-38.895,48.449,0
2010,Married in Vegas,Manafest,SOBBJKP13671F5AD02,ARYZ8BG1187FB52ABB,4,1.0,-5.1610000000000005,160.036,0.959,1,0.387,0.911069389,0.01,14.509,55.64,-56.79,157.47799999999995,-147.065,127.51,-246.30900000000003,328.314,-66.141,58.444,-108.893,138.314,-63.858,57.354,-76.206,105.268,-35.779,33.788000000000004,-52.199,56.144,-110.258,84.676,-33.274,27.691,0
1990,Let There Be Light/Spirits Dancing In The Flesh,Santana,SORQQII12A8C133458,ARB054P1187B9AD32E,4,0.983,-12.38,139.998,0.335,2,0.321,0.698539425,0.008,0.049,53.183,-222.14,226.776,-122.487,162.461,-149.094,335.2390000000001,-49.718,107.29,-90.05799999999998,137.05200000000002,-98.263,58.049,-79.132,108.031,-51.54,50.92,-73.632,47.703,-97.898,44.592,-49.207,70.657,0
1991,Silent Lucidity,Queensryche,SOBGSUT12AF72A3B13,ARAW35N1187B994CCA,4,0.83,-6.685,134.338,0.244,7,0.358,0.754139738,0.011,0.321,57.334,-166.24400000000003,227.133,-119.726,224.583,-144.253,159.841,-56.34,113.318,-81.858,55.752,-86.86200000000002,79.753,-96.138,121.711,-64.852,57.188,-64.449,57.0,-76.16199999999998,27.618,-46.465,46.095,1
1991,Live For Loving You,Gloria Estefan,SOBTOQB137428CE0D9,AR1TIS71187FB37160,7,0.831,-4.989,121.089,0.185,7,0.978,0.90262561,0.021,0.541,58.236,-49.779,167.09599999999998,-120.281,211.522,-142.572,152.708,-45.833,98.558,-99.519,86.67200000000003,-75.535,66.09100000000001,-63.625,114.605,-60.098,36.854,-55.74,51.967,-69.575,53.42100000000001,-51.828,61.113,1
2009,LoveGame,Lady GaGa,SOSQFEV13A18D33EF1,ARX6TAQ11C8A415850,4,1.0,-17.622,108.268,1.0,9,0.425,0.376162696,0.011,22.082,45.106,-78.377,224.508,-124.513,171.87599999999995,-155.213,187.316,-75.878,147.469,-97.606,226.849,-79.45,87.11399999999998,-95.332,102.639,-75.89,43.54600000000001,-51.574,77.582,-76.46,44.65,-49.52,44.683,1
2001,All Or Nothing,O-Town,SOQAXDJ136946028BB,ARJ37RH1187B9AEA31,4,1.0,-8.623,126.944,0.203,0,0.405,0.404141698,0.002,0.0,55.2,-106.403,206.386,-102.146,123.554,-279.897,138.734,-77.395,144.474,-95.582,115.651,-106.32,59.112,-80.98899999999998,118.741,-79.87899999999998,54.822,-61.038,54.797,-75.281,38.628,-80.9,36.932,1
2006,Dreams,The Residents,SOJHVVX13167713D2D,AR95XYH1187FB53951,4,0.693,-12.845,105.164,0.108,0,0.209,0.550829858,0.002,0.0,54.625,-329.2580000000001,247.931,-175.298,150.786,-143.12,164.481,-74.968,139.97799999999998,-75.695,58.995,-82.899,59.43600000000001,-67.584,56.608,-82.73700000000002,41.183,-69.431,43.368,-108.413,31.835,-62.342,52.022,0
1999,Sycophant,KMFDM,SONBHDJ12A8C13C264,AREPHB61187FB37A59,4,0.312,-6.854,133.109,0.919,11,0.4,0.93603536,0.005,0.0,57.544,-262.98400000000004,246.929,-228.565,127.026,-183.608,417.889,-91.301,106.554,-132.721,141.497,-88.096,86.93700000000003,-99.283,102.98,-87.531,46.84,-79.218,77.529,-104.554,103.877,-57.155,53.521,0
1993,Hero,Mariah Carey,SOBZOVB13772080D5B,ARKSZW81187B9B695D,4,1.0,-9.667,120.072,0.6,4,0.596,0.391219501,0.006,0.0,54.697,-162.812,171.13,-114.528,119.295,-163.618,308.188,-39.222,173.735,-182.911,81.77,-88.696,100.938,-71.51899999999998,123.767,-81.6,32.582,-71.89,43.68600000000001,-75.18,52.542,-55.215,63.687,1
1993,Fake It,Pete Townshend,SOGQOVD1311AFDBB44,ARLVX371187B9AF852,4,0.971,-7.062,82.985,0.575,2,0.339,0.825219465,0.013,16.78,56.678,-92.123,191.58,-92.31,147.784,-160.57399999999996,87.978,-54.852,69.93,-78.695,78.96300000000002,-67.77199999999999,50.065,-72.578,56.977,-69.253,45.495,-51.762,65.952,-46.258,59.015,-50.862,56.892,0
1992,Free Your Mind,En Vogue,SODARDU1313438790C,AR5GRYQ1187B9B32D5,4,0.983,-6.409,100.026,0.966,9,0.846,0.873269719,0.012,0.0,54.195,-8.777000000000001,318.26,-195.415,194.011,-420.912,310.061,-42.078,158.85299999999995,-109.142,200.261,-133.139,97.371,-54.231,84.01,-59.316,34.511,-40.137,87.478,-138.75799999999998,49.868,-41.154,72.10300000000002,1
2003,Trouble,Pink,SOJHRHC13134389392,ARZVILN12509415543,4,0.967,-8.786,132.01,0.862,11,0.662,0.6804310020000001,0.005,0.3670000000000001,54.89100000000001,-294.598,214.779,-231.09,183.63,-196.86900000000003,408.064,-23.855,161.405,-147.90200000000004,176.83900000000003,-126.107,72.664,-89.147,156.019,-70.434,32.365,-83.445,110.399,-142.94299999999996,67.279,-41.676,43.38399999999999,0
2007,Beautiful Girls,Sean Kingston,SODLNZX1372C349159,AR9LJ9D1187FB4303D,4,1.0,-5.182,130.036,0.511,4,0.035,0.6840349990000001,0.005,0.0,55.578,-100.958,342.158,-197.099,162.315,-374.904,341.15,-89.58200000000002,155.35299999999995,-198.232,98.892,-124.689,78.055,-124.268,165.047,-65.719,53.137,-69.212,83.836,-117.261,61.5,-68.156,38.769,1
2003,Underneath It All,No Doubt,SOUFACA1392AE484C9,ARPVCLJ1187B9AC403,4,0.992,-15.021,138.251,0.982,4,0.546,0.431784164,0.01,19.497,47.401,-122.28,204.24400000000003,-215.006,115.483,-169.12,149.731,-58.646,138.119,-103.331,162.062,-98.182,88.381,-111.22,108.524,-65.923,67.258,-74.575,69.498,-97.646,67.86399999999999,-59.795,56.073,1
1999,Because Of You,98 Degrees,SOKMHQV12B0B8090E5,ARR9WGA1187B992554,4,0.8320000000000001,-7.943,104.493,0.914,0,0.8859999999999999,0.599787899,0.005,0.0,57.396,-176.42700000000005,261.375,-156.91,71.264,-203.336,165.209,-47.12,183.476,-122.965,105.307,-89.598,59.36600000000001,-89.512,103.032,-103.515,34.27,-53.527,83.963,-74.331,41.337,-60.50100000000001,48.232,1
1994,Lonely World,Talisman,SOXBRYD1311AFE5D62,ARII5OZ1187FB4E959,4,0.916,-3.87,143.66299999999995,0.111,3,0.44,0.921999109,0.014,0.664,58.812,-66.43,170.33599999999996,-122.024,93.149,-196.62,185.308,-43.528,65.308,-84.492,151.43,-61.504,47.648,-48.916,74.738,-48.26600000000001,42.11600000000001,-49.882,45.25899999999999,-90.992,60.63,-45.459,48.682,0
2006,Get Up,Ciara,SOADJES12A8C13CDAE,ARS2P621187FB37B82,4,1.0,-6.849,124.954,0.7659999999999999,1,0.005,0.57142194,0.002,0.0,56.44600000000001,-154.107,393.629,-237.251,144.29,-224.562,328.793,-68.726,177.972,-102.639,199.868,-122.046,131.534,-160.93,132.774,-94.465,66.756,-61.988,102.877,-123.04,57.84,-67.214,57.298,1
2007,Find a Way,Another Animal,SOEPEHJ1315CD46413,ARFHMHI1187FB55422,4,0.327,-5.6560000000000015,126.548,0.815,2,0.807,0.788533707,0.002,0.0,55.74,-136.718,201.429,-97.44,230.243,-221.087,307.631,-51.205,148.88299999999995,-70.535,93.504,-137.319,56.938,-115.562,70.993,-64.376,57.82899999999999,-42.067,80.41,-138.0,46.276,-60.892,51.298,0
2000,What A Girl Wants,Christina Aguilera,SOKWGLU135C2F55675,AR0S7TA1187FB4D024,4,1.0,-5.568,71.1,0.071,7,0.17800000000000002,0.862909127,0.01,0.079,58.084,-86.48299999999998,277.186,-175.938,205.286,-167.533,157.579,-74.71600000000002,169.79,-120.108,223.279,-88.458,77.046,-128.376,121.799,-72.116,65.11,-60.777,87.306,-88.34100000000002,48.723,-77.785,67.744,1
1991,High Enough,Damn Yankees,SOFQMCX137675B118D,ARBLAEY1187FB41CFC,4,0.994,-11.692,81.92200000000003,0.75,11,0.53,0.547410897,0.006,0.0,51.737,-92.611,276.52,-74.057,112.548,-160.625,154.648,-62.355,102.762,-80.473,83.944,-96.693,66.528,-89.662,63.122,-77.49,43.07899999999999,-52.911,57.92,-55.173,47.269,-50.932,41.377,1
2004,I Believe,Fantasia,SOTHBTW135CD64C69D,AR8DTD41187FB51ED9,4,0.7170000000000001,-6.0470000000000015,133.638,0.3720000000000001,8,0.551,0.441330459,0.002,0.721,56.33600000000001,-176.213,156.22899999999996,-114.748,115.838,-201.363,127.126,-62.848,98.568,-73.335,121.894,-85.53399999999998,81.016,-84.90899999999998,81.973,-48.142,89.31200000000003,-61.856,76.845,-58.098,62.942,-42.87600000000001,62.801,1
2010,Be Good Until Then,Butch Walker,SOHLOGR12AF72AC772,AR7NQDM1187FB3BEAA,4,0.965,-12.804,132.985,0.168,1,0.446,0.206600633,0.005,11.427,50.96,-146.489,294.176,-107.094,148.091,-264.647,172.553,-50.43899999999999,105.736,-71.19,164.46099999999996,-95.591,56.407,-115.568,102.51,-77.192,66.813,-103.325,61.104,-83.305,53.977,-55.824,54.816,0
2008,Take It,Taproot,SOIEMEH131634A6F0D,ARB9VHL1187B9AEC3F,3,1.0,-4.229,218.207,0.177,2,0.3670000000000001,0.976245469,0.02,15.227,56.667,-5.68,181.148,-86.38799999999998,154.166,-327.447,185.665,-68.249,58.018,-79.6,81.71600000000002,-68.97800000000001,72.663,-41.392,68.613,-52.242,49.19600000000001,-33.076,57.878,-119.559,33.956,-33.001999999999995,39.616,0
1991,I Touch Myself,Divinyls,SOZSWRM13773165C4D,ARJWP041187B98BFBC,4,1.0,-8.346,109.345,0.8590000000000001,5,0.513,0.7662808940000001,0.013,0.0,53.049,-72.533,278.26,-129.491,107.986,-130.066,80.078,-69.086,92.187,-84.51299999999998,78.107,-67.508,68.27600000000001,-83.00399999999998,57.135,-50.881,23.454,-89.72200000000002,65.14399999999999,-57.21,85.929,-43.081,40.091,1
